match_id,team,form_win_share
611949,MOUZ,0.3333333333333333
611949,Wings Up Gaming,0.0
611950,Astralis,0.0
611950,Lynn Vision Gaming,0.6666666666666666
613289,BIG,0.3333333333333333
613289,FURIA Esports,0.6666666666666666
613791,FURIA Esports,0.6666666666666666
613791,Virtus.pro,0.6666666666666666
614388,FaZe Clan,1.0
614388,MOUZ,0.6666666666666666
614389,BIG,0.6666666666666666
614389,Cloud9,0.6666666666666666
614390,Heroic,0.6666666666666666
614390,Virtus.pro,1.0
614391,Monte,0.6666666666666666
614391,Team Spirit,1.0
618020,Monte,1.0
618020,Virtus.pro,1.0
624609,Cloud9,1.0
624609,FaZe Clan,1.0
625803,Aurora Gaming,0.6666666666666666
625803,EYEBALLERS,0.6666666666666666
625805,SAW,0.0
625805,The Prodigies,0.6666666666666666
625806,FORZE,0.3333333333333333
625806,Movistar Riders,0.6666666666666666
625809,9INE,0.3333333333333333
625809,Sinners Esports,0.6666666666666666
625810,Looking4Org,0.6666666666666666
625810,Monte,0.3333333333333333
625956,B8 Esports,0.6666666666666666
625956,Pompa Team,0.0
625957,IKLA,0.3333333333333333
625957,Sangal Esports,0.0
625959,ORKS,0.0
625959,Sprout,0.3333333333333333
626378,Monte,0.6666666666666666
626378,Virtus.pro,1.0
627533,FaZe Clan,1.0
627533,Virtus.pro,1.0
630728,ARCRED,0.6666666666666666
630728,OG,0.6666666666666666
630731,BetBoom Team,0.0
630731,EYEBALLERS,0.6666666666666666
632664,Apeks,0.6666666666666666
632664,BIG,0.3333333333333333
632665,Aurora Gaming,0.0
632665,Eternal Fire,0.0
634158,ECSTATIC,0.6666666666666666
634158,Sinners Esports,0.3333333333333333
637062,ARCRED,0.6666666666666666
637062,Bad News Eagles,0.6666666666666666
637705,9Pandas,0.6666666666666666
637705,Aurora Gaming,0.3333333333333333
638216,Monte,0.3333333333333333
638216,Sinners Esports,0.6666666666666666
638217,9INE,0.6666666666666666
638217,Looking4Org,0.6666666666666666
638380,Aurora Gaming,0.3333333333333333
638380,PARIVISION,0.3333333333333333
638381,Movistar Riders,0.3333333333333333
638381,The Prodigies,0.3333333333333333
638387,FORZE,0.3333333333333333
638387,SAW,0.3333333333333333
638391,B8 Esports,0.6666666666666666
638391,BetBoom Team,0.3333333333333333
638557,Apeks,0.6666666666666666
638557,Team Spirit,0.6666666666666666
640014,Lynn Vision Gaming,0.6666666666666666
640014,TYLOO,0.3333333333333333
640016,Astralis,0.3333333333333333
640016,ENCE,0.3333333333333333
641382,9Pandas,0.6666666666666666
641382,Sinners Esports,0.6666666666666666
642313,PARIVISION,0.3333333333333333
642313,SAW,0.3333333333333333
642322,EYEBALLERS,0.6666666666666666
642322,FORZE,0.6666666666666666
642324,ARCRED,0.6666666666666666
642324,BetBoom Team,0.6666666666666666
644046,Ninjas in Pyjamas,0.0
644046,Wings Up Gaming,0.0
644047,FaZe Clan,1.0
644047,MOUZ,0.6666666666666666
644618,Heroic,0.6666666666666666
644618,Team Vitality,0.0
644619,Cloud9,0.6666666666666666
644619,Natus Vincere,0.3333333333333333
644620,FaZe Clan,1.0
644620,Ninjas in Pyjamas,0.3333333333333333
644787,Astralis,0.6666666666666666
644787,Complexity,0.3333333333333333
645503,ENCE,0.3333333333333333
645503,Ninjas in Pyjamas,0.3333333333333333
645504,Lynn Vision Gaming,0.6666666666666666
645504,MOUZ,0.3333333333333333
645591,BetBoom Team,1.0
645591,Sinners Esports,1.0
650639,Astralis,0.6666666666666666
650639,MOUZ,0.6666666666666666
651309,ENCE,0.6666666666666666
651309,FaZe Clan,1.0
651393,ALTERNATE aTTaX,0.3333333333333333
651393,IKLA,0.3333333333333333
651395,Anonymo Esports,0.6666666666666666
651395,Preasy Esport,0.3333333333333333
651396,Espionage,0.5
651396,Sprout,0.3333333333333333
651398,EYEBALLERS,1.0
651398,Guild Eagles,1.0
651399,ECSTATIC,0.3333333333333333
651399,FORZE,0.6666666666666666
651568,BIG,0.3333333333333333
651568,TSM,0.5
651569,00Nation,0.0
651569,Sprout,0.6666666666666666
651570,ALTERNATE aTTaX,0.0
651570,Sinners Esports,0.6666666666666666
651571,Anonymo Esports,0.6666666666666666
651571,MOUZ NXT,0.0
653253,Movistar Riders,0.6666666666666666
653253,SAW,0.6666666666666666
655887,FaZe Clan,1.0
655887,MOUZ,0.6666666666666666
656430,00Nation,0.3333333333333333
656430,BIG,0.6666666666666666
656852,BIG,0.3333333333333333
656852,Eternal Fire,0.0
656853,Apeks,0.6666666666666666
656853,Aurora Gaming,0.3333333333333333
657209,B8 Esports,0.6666666666666666
657209,Sangal Esports,0.3333333333333333
657380,RUBIK,0.6666666666666666
657380,Sprout,0.3333333333333333
657483,Guild Eagles,1.0
657483,Preasy Esport,0.6666666666666666
660879,Sinners Esports,0.6666666666666666
660879,paiN Gaming,1.0
661959,Anonymo Esports,0.3333333333333333
661959,Looking4Org,1.0
662108,Into The Breach,0.0
662108,MOUZ NXT,0.0
662109,ALTERNATE aTTaX,0.0
662109,Aurora Gaming,0.6666666666666666
662110,Legacy,0.0
662110,Team EndPoint,0.3333333333333333
662111,Sprout,0.3333333333333333
662111,TSM,0.0
664712,Aurora Gaming,0.6666666666666666
664712,FURIA Esports,0.3333333333333333
664713,Eternal Fire,0.0
664713,PARIVISION,0.3333333333333333
664714,9Pandas,0.6666666666666666
664714,BetBoom Team,1.0
664715,MIBR,1.0
664715,Movistar Riders,1.0
665456,FORZE,0.3333333333333333
665456,Movistar Riders,0.3333333333333333
665459,9INE,0.6666666666666666
665459,Sinners Esports,0.6666666666666666
669660,Legacy,0.5
669660,Sinners Esports,0.3333333333333333
669835,00Nation,0.3333333333333333
669835,Into The Breach,0.3333333333333333
670009,BIG,1.0
670009,Preasy Esport,1.0
670522,Anonymo Esports,0.3333333333333333
670522,paiN Gaming,1.0
670527,Looking4Org,0.6666666666666666
670527,TSM,0.5
671591,M80,0.3333333333333333
671591,Party Astronauts,0.5
673506,Sinners Esports,0.6666666666666666
673506,TSM,0.6666666666666666
673566,BetBoom Team,0.6666666666666666
673566,Movistar Riders,0.3333333333333333
673567,9Pandas,0.6666666666666666
673567,MIBR,1.0
673619,FORZE,0.3333333333333333
673619,Pera Esports,1.0
674022,ATOX Esports,0.5
674022,TYLOO,0.0
674023,New Happy,0.5
674023,The Mongolz,0.3333333333333333
674356,ALTERNATE aTTaX,1.0
674356,Into The Breach,0.6666666666666666
674377,Aurora Gaming,0.3333333333333333
674377,Movistar Riders,0.3333333333333333
674486,Aurora Gaming,0.0
674486,PARIVISION,0.3333333333333333
674487,Eternal Fire,0.3333333333333333
674487,FURIA Esports,0.3333333333333333
674833,Apeks,0.3333333333333333
674833,Pera Esports,0.5
676197,GamerLegion,0.3333333333333333
676197,MIBR,0.6666666666666666
676198,Team 3DMAX,0.5
676198,Virtus.pro,0.6666666666666666
676199,Eternal Fire,0.6666666666666666
676199,Nouns Esports,0.3333333333333333
676200,Monte,0.0
676200,TYLOO,0.3333333333333333
676201,Fluxo,0.5
676201,Imperial Esports,0.6666666666666666
676202,Meta Gaming,0.5
676202,Sharks Esports,0.6666666666666666
676204,9z Team,0.3333333333333333
676204,RED Canids,0.0
676206,TYLOO,0.3333333333333333
676206,The Mongolz,0.6666666666666666
677273,New Happy,0.5
677273,TYLOO,0.3333333333333333
677665,Apeks,0.6666666666666666
677665,Movistar Riders,0.6666666666666666
678163,BIG,0.6666666666666666
678163,MIBR,0.6666666666666666
678440,Aurora Gaming,0.3333333333333333
678440,FURIA Esports,0.3333333333333333
679891,Espionage,1.0
679891,SAW,0.6666666666666666
679892,ECSTATIC,0.6666666666666666
679892,Preasy Esport,1.0
679893,GODSENT,1.0
679893,Guild Eagles,0.3333333333333333
679894,9Pandas,1.0
679894,ALTERNATE aTTaX,0.6666666666666666
679896,Anonymo Esports,0.3333333333333333
679896,FORZE,0.0
679898,Entropiq,0.0
679898,Sprout,0.0
681265,Apeks,1.0
681265,FORZE,0.6666666666666666
682152,BIG,0.6666666666666666
682152,paiN Gaming,0.6666666666666666
682582,9Pandas,1.0
682582,FURIA Esports,0.6666666666666666
684490,BESTIA,1.0
684490,Case Esports,0.5
684959,Preasy Esport,1.0
684959,paiN Gaming,0.6666666666666666
685210,9Pandas,1.0
685210,Eternal Fire,1.0
685242,9INE,0.3333333333333333
685242,Apeks,1.0
686697,Complexity,0.3333333333333333
686697,FURIA Esports,0.3333333333333333
686698,Apeks,0.6666666666666666
686698,MOUZ,0.6666666666666666
686699,Fnatic,0.3333333333333333
686699,GamerLegion,0.3333333333333333
686700,ENCE,0.3333333333333333
686700,HAVU Gaming,0.5
688032,Aurora Gaming,0.3333333333333333
688032,MIBR,0.6666666666666666
688340,9INE,0.6666666666666666
688340,Team Spirit,1.0
694316,Cloud9,0.6666666666666666
694316,FaZe Clan,1.0
694317,Natus Vincere,0.0
694317,Ninjas in Pyjamas,0.3333333333333333
695006,Complexity,0.6666666666666666
695006,Team Vitality,0.3333333333333333
695007,Astralis,0.3333333333333333
695007,Heroic,0.3333333333333333
697699,Cloud9,0.3333333333333333
697699,Heroic,0.3333333333333333
698004,Complexity,0.3333333333333333
698004,Natus Vincere,0.3333333333333333
698192,Case Esports,0.0
698192,RED Canids,0.0
698193,9z Team,0.6666666666666666
698193,BESTIA,1.0
698604,Fluxo,0.0
698604,Meta Gaming,0.0
698605,Imperial Esports,0.6666666666666666
698605,Sharks Esports,0.6666666666666666
699512,Eternal Fire,0.3333333333333333
699512,TYLOO,0.3333333333333333
699513,Monte,0.3333333333333333
699513,Nouns Esports,0.3333333333333333
699859,GamerLegion,0.3333333333333333
699859,Team 3DMAX,0.0
699860,MIBR,1.0
699860,Virtus.pro,0.6666666666666666
700053,9Pandas,1.0
700053,SAW,0.6666666666666666
700054,Alliance,0.5
700054,Espionage,0.5
700055,ALTERNATE aTTaX,0.3333333333333333
700055,Sprout,0.6666666666666666
700056,EYEBALLERS,0.6666666666666666
700056,Preasy Esport,0.6666666666666666
700057,FORZE,0.3333333333333333
700057,GODSENT,0.5
700058,Entropiq,0.0
700058,IKLA,0.0
700107,Cloud9,0.6666666666666666
700107,Team Vitality,0.6666666666666666
700568,Complexity,0.6666666666666666
700568,FaZe Clan,1.0
700790,GamerLegion,0.3333333333333333
700790,Virtus.pro,0.3333333333333333
701026,Fluxo,0.5
701026,Sharks Esports,0.3333333333333333
701381,9z Team,0.3333333333333333
701381,Case Esports,0.5
702291,Eternal Fire,0.3333333333333333
702291,Nouns Esports,0.3333333333333333
702945,Eternal Fire,0.6666666666666666
702945,MIBR,1.0
702946,Monte,0.6666666666666666
702946,Virtus.pro,0.6666666666666666
703259,BESTIA,1.0
703259,Fluxo,0.6666666666666666
703471,Case Esports,0.6666666666666666
703471,Imperial Esports,0.6666666666666666
703484,FaZe Clan,1.0
703484,Team Vitality,1.0
703893,Fluxo,1.0
703893,Imperial Esports,1.0
705442,Guild Eagles,0.6666666666666666
705442,VERTEX,0.0
705443,BIG,0.3333333333333333
705443,Zero Tenacity,0.5
705445,SAW,1.0
705445,Team Space,0.3333333333333333
705446,Anonymo Esports,0.3333333333333333
705446,Sprout,1.0
705447,Fluxo,0.6666666666666666
705447,G2 Esports,0.6666666666666666
710107,Alliance,0.6666666666666666
710107,Prodigies Sweden,0.5
710108,GODSENT,0.3333333333333333
710108,Metizport,0.0
712803,ALTERNATE aTTaX,0.0
712803,Aurora Gaming,0.3333333333333333
713238,ENCE,0.3333333333333333
713238,Fnatic,0.0
713239,GamerLegion,0.6666666666666666
713239,HAVU Gaming,1.0
714117,ENCE,0.3333333333333333
714117,GamerLegion,0.3333333333333333
714455,FURIA Esports,1.0
714455,Team Spirit,1.0
714456,Astralis,0.0
714456,Virtus.pro,0.3333333333333333
714457,BetBoom Team,0.3333333333333333
714457,MIBR,0.6666666666666666
714458,Cloud9,0.3333333333333333
714458,GamerLegion,0.3333333333333333
715730,Complexity,0.3333333333333333
715730,MOUZ,0.3333333333333333
715731,Apeks,0.6666666666666666
715731,FURIA Esports,0.6666666666666666
716310,Legacy,0.3333333333333333
716310,RED Canids,0.0
716311,9Pandas,0.6666666666666666
716311,Into The Breach,0.6666666666666666
716325,FURIA Esports,0.3333333333333333
716325,MOUZ,0.3333333333333333
717650,VERTEX,0.0
717650,Zero Tenacity,0.0
717652,BIG,0.3333333333333333
717652,Guild Eagles,1.0
717826,G2 Esports,0.6666666666666666
717826,Sprout,1.0
718161,9Pandas,0.6666666666666666
718161,ECSTATIC,0.6666666666666666
718163,FORZE,0.6666666666666666
718163,Preasy Esport,0.6666666666666666
718164,EYEBALLERS,1.0
718164,Espionage,0.3333333333333333
718165,Anonymo Esports,0.6666666666666666
718165,GODSENT,0.6666666666666666
718166,ALTERNATE aTTaX,0.3333333333333333
718166,Entropiq,0.3333333333333333
718273,Apeks,0.6666666666666666
718273,ENCE,0.6666666666666666
718274,FURIA Esports,0.6666666666666666
718274,HAVU Gaming,1.0
718350,ALTERNATE aTTaX,0.0
718350,Team Space,0.0
718354,Aurora Gaming,0.3333333333333333
718354,SAW,1.0
718508,G2 Esports,0.3333333333333333
718508,MOUZ,0.3333333333333333
718509,FaZe Clan,0.6666666666666666
718509,Heroic,0.3333333333333333
718510,Natus Vincere,0.3333333333333333
718510,Team Vitality,1.0
718511,Cloud9,0.3333333333333333
718511,ENCE,0.6666666666666666
720310,Apeks,1.0
720310,FURIA Esports,0.6666666666666666
721561,NAVI Javelins,0.5
721561,Shimmer,0.5
721563,Fluxo Demons,0.5
721563,FlyQuest RED,0.5
722034,RED Canids,0.3333333333333333
722034,Sprout,0.6666666666666666
722282,Aurora Gaming,0.6666666666666666
722282,G2 Esports,0.6666666666666666
722284,SAW,0.6666666666666666
722284,Zero Tenacity,0.5
722448,ALTERNATE aTTaX,0.3333333333333333
722448,Guild Eagles,0.6666666666666666
722695,9Pandas,0.6666666666666666
722695,BIG,0.6666666666666666
722700,Anonymo Esports,0.6666666666666666
722700,Into The Breach,0.3333333333333333
724305,RED Canids,0.6666666666666666
724305,SAW,0.6666666666666666
724676,Anonymo Esports,0.6666666666666666
724676,Guild Eagles,0.6666666666666666
726504,Cloud9,0.6666666666666666
726504,MIBR,0.6666666666666666
726727,G2 Esports,0.6666666666666666
726727,Guild Eagles,0.6666666666666666
726930,Apeks,0.6666666666666666
726930,Team 3DMAX,0.0
727021,Aurora Gaming,1.0
727021,BIG,1.0
727022,9Pandas,0.6666666666666666
727022,SAW,0.6666666666666666
727033,Sinners Esports,0.6666666666666666
727033,Team Spirit,1.0
727282,9INE,0.3333333333333333
727282,EYEBALLERS,1.0
729099,Astralis,0.0
729099,FURIA Esports,0.6666666666666666
729100,Team Spirit,0.6666666666666666
729100,Virtus.pro,0.6666666666666666
729298,M80,1.0
729298,Virtus.pro,0.6666666666666666
729299,BESTIA,0.6666666666666666
729299,Monte,0.6666666666666666
729300,Apeks,0.3333333333333333
729300,GamerLegion,0.0
729301,Complexity,0.0
729301,The Mongolz,1.0
729553,ECSTATIC,0.3333333333333333
729553,Sprout,0.3333333333333333
729554,ALTERNATE aTTaX,0.6666666666666666
729554,Anonymo Esports,0.6666666666666666
729555,EYEBALLERS,1.0
729555,FORZE,0.6666666666666666
729673,FORZE,1.0
729673,Team Spirit,0.3333333333333333
729674,Apeks,0.3333333333333333
729674,EYEBALLERS,0.6666666666666666
729675,Sinners Esports,0.6666666666666666
729675,Team 3DMAX,0.3333333333333333
729783,Aurora Gaming,0.6666666666666666
729783,Guild Eagles,1.0
731974,FURIA Esports,0.6666666666666666
731974,Team Spirit,0.0
732062,Apeks,0.6666666666666666
732062,FORZE,1.0
733242,Preasy Esport,0.6666666666666666
733242,Team EndPoint,0.3333333333333333
733305,Fluxo Demons,1.0
733305,Nigma Galaxy Female,1.0
733533,FURIA Esports Female,0.0
733533,Shimmer,0.0
733782,MIBR,0.6666666666666666
733782,Team Spirit,0.3333333333333333
733929,FURIA Esports Female,0.5
733929,NAVI Javelins,0.5
734026,FORZE,1.0
734026,Sinners Esports,0.6666666666666666
734771,9Pandas,0.6666666666666666
734771,Preasy Esport,1.0
734773,FORZE,0.6666666666666666
734773,SAW,0.6666666666666666
735354,Preasy Esport,0.6666666666666666
735354,TSM,0.6666666666666666
735426,Team Spirit,0.6666666666666666
735426,Virtus.pro,1.0
735864,FORZE,1.0
735864,Team 3DMAX,0.6666666666666666
738803,Aurora Gaming,0.3333333333333333
738803,Guild Eagles,0.6666666666666666
738902,ALTERNATE aTTaX,0.6666666666666666
738902,Preasy Esport,0.6666666666666666
739218,9INE,0.0
739218,FORZE,0.6666666666666666
739488,BIG,1.0
739488,Sprout,0.3333333333333333
741744,Aurora Gaming,0.6666666666666666
741744,BIG,1.0
743205,Cloud9,0.3333333333333333
743205,Team Vitality,1.0
743206,ENCE,0.3333333333333333
743206,Natus Vincere,0.3333333333333333
743697,FaZe Clan,0.6666666666666666
743697,G2 Esports,0.3333333333333333
743698,Heroic,0.3333333333333333
743698,MOUZ,0.3333333333333333
745398,Cloud9,0.3333333333333333
745398,MOUZ,0.3333333333333333
745730,G2 Esports,0.3333333333333333
745730,Natus Vincere,0.3333333333333333
746971,FaZe Clan,0.6666666666666666
746971,MOUZ,0.6666666666666666
747276,Natus Vincere,0.6666666666666666
747276,Team Vitality,1.0
747511,BESTIA,0.3333333333333333
747511,M80,0.6666666666666666
747512,Monte,0.6666666666666666
747512,Virtus.pro,0.6666666666666666
748298,Complexity,0.3333333333333333
748298,The Mongolz,0.6666666666666666
749339,FaZe Clan,1.0
749339,Team Vitality,1.0
749416,BESTIA,0.3333333333333333
749416,Monte,0.3333333333333333
749769,Apeks,0.6666666666666666
749769,Monte,0.6666666666666666
749770,The Mongolz,0.6666666666666666
749770,Virtus.pro,0.6666666666666666
751439,Apeks,1.0
751439,Virtus.pro,1.0
759391,FTW,0.3333333333333333
759391,The Witchers,0.5
759392,Aurora Young Blood,0.0
759392,Metizport,0.0
759393,Illuminar,0.5
759393,Rhyno Esports,0.5
762276,Illuminar,1.0
762276,VP.Prodigy,1.0
762527,FTW,0.0
762527,Metizport,0.0
762528,Aurora Young Blood,0.5
762528,The Witchers,1.0
763322,Alliance,0.3333333333333333
763322,Illuminar,0.5
764514,Metizport,0.6666666666666666
764514,VP.Prodigy,1.0
765392,Metizport,1.0
765392,The Witchers,1.0
778713,Pera Esports,0.3333333333333333
778713,Permitta Esports,0.0
778715,Sinners Esports,0.3333333333333333
778715,V1dar Gaming,0.5
778716,00Nation,0.3333333333333333
778716,IKLA,0.3333333333333333
778717,PrizyvaNet,0.5
778717,sYnck,0.0
778766,HAVU Gaming,0.3333333333333333
778766,Heroic,0.6666666666666666
780410,Wildcard Gaming,0.0
780410,vagrants,0.3333333333333333
780411,Carpe Diem,0.5
780411,Los Grandes,0.6666666666666666
780412,Party Astronauts,0.3333333333333333
780412,my life be like,0.6666666666666666
780413,BOSS,0.5
780413,Cloud 10,0.6666666666666666
780414,Badass Gaming,0.5
780414,NRG Esports,0.6666666666666666
780415,Nouns Esports,0.3333333333333333
780415,Team Liquid,1.0
780416,M80,0.3333333333333333
780416,Rocket,1.0
780417,Complexity,0.3333333333333333
780417,FLUFFY AIMERS,0.3333333333333333
781003,00Nation,0.3333333333333333
781003,sYnck,0.3333333333333333
781057,500,0.5
781057,Team Space,0.6666666666666666
781060,Infinite Gaming,0.5
781060,Permitta Esports,0.0
781520,New Happy,0.3333333333333333
781520,Rare Atom,0.3333333333333333
781521,Steel Helmet,0.0
781521,Wings Up Gaming,0.0
787187,Fluxo,0.0
787187,adalYamigos,0.0
787188,Sharks Esports,0.3333333333333333
787188,TIMACETA,0.0
787190,BESTIA,0.3333333333333333
787190,Flamengo Esports,0.5
787191,Case Esports,0.3333333333333333
787191,RED Canids,0.3333333333333333
787192,paiN Gaming,0.3333333333333333
787192,w7m esports,0.3333333333333333
787377,Cloud9,1.0
787377,Heroic,0.6666666666666666
787378,BIG,0.0
787378,Virtus.pro,0.6666666666666666
787379,Team Liquid,0.6666666666666666
787379,Team Spirit,1.0
787380,FaZe Clan,0.6666666666666666
787380,GamerLegion,0.0
787381,Complexity,1.0
787381,Natus Vincere,1.0
787382,G2 Esports,0.3333333333333333
787382,Ninjas in Pyjamas,0.3333333333333333
787383,Astralis,0.6666666666666666
787383,Team Falcons,0.0
787384,OG,0.6666666666666666
787384,Team Vitality,1.0
790966,FORZE,0.3333333333333333
790966,Heroic,1.0
790976,JANO Esports,0.6666666666666666
790976,Team 3DMAX,1.0
792766,Badass Gaming,0.6666666666666666
792766,NRG Esports,0.3333333333333333
792767,MIGHT,0.0
792767,Wildcard Gaming,0.6666666666666666
792768,Carpe Diem,0.3333333333333333
792768,Rocket,0.6666666666666666
792769,Nouns Esports,0.6666666666666666
792769,Zomblers,0.5
794080,Fnatic,0.3333333333333333
794080,Sinners Esports,0.3333333333333333
794081,JANO Esports,0.6666666666666666
794081,OG,0.6666666666666666
794083,Permitta Esports,0.3333333333333333
794083,Zero Tenacity,0.6666666666666666
794088,Aurora Gaming,0.3333333333333333
794088,ex-ThunderFlash,0.6666666666666666
794089,Entropiq,0.3333333333333333
794089,Team Spirit,0.6666666666666666
794090,EYEBALLERS,0.6666666666666666
794090,Pera Esports,0.0
794092,FORZE,0.3333333333333333
794092,sYnck,0.0
794633,Aurora Gaming,0.0
794633,FORZE,0.0
794634,EYEBALLERS,0.3333333333333333
794634,Entropiq,0.0
794635,AMKAL Esports,1.0
794635,Astralis,1.0
794636,Eternal Fire,0.6666666666666666
794636,MOUZ,0.6666666666666666
794637,JANO Esports,0.3333333333333333
794637,Permitta Esports,0.0
794638,Nexus Gaming,0.3333333333333333
794638,Sinners Esports,0.0
794639,Natus Vincere,0.6666666666666666
794639,Virtus.pro,1.0
794641,BIG,0.6666666666666666
794641,Fnatic,0.3333333333333333
794642,OG,0.6666666666666666
794642,Team 3DMAX,0.6666666666666666
794644,SAW,0.3333333333333333
794644,Zero Tenacity,0.6666666666666666
794645,ex-ThunderFlash,0.6666666666666666
794645,sYnck,0.3333333333333333
794647,Preasy Esport,0.6666666666666666
794647,Team Spirit,0.6666666666666666
795943,Rare Atom,0.3333333333333333
795943,SHPL,0.0
795995,DXA Esports,0.0
795995,RKON,0.0
796253,Bad News Kangaroos,1.0
796253,Rooster,1.0
796336,Lynn Vision Gaming,0.6666666666666666
796336,TYLOO,0.6666666666666666
796377,Drippy Lab,0.0
796377,Troublemakers,0.0
796378,2ez Gaming,0.0
796378,RESILIENCE,0.0
796381,Eruption,0.0
796381,Fort Arena,0.0
796508,Team NKT,0.0
796508,The Huns Esports,0.0
797870,MOUZ,0.6666666666666666
797870,Team Spirit,0.6666666666666666
797872,Astralis,0.6666666666666666
797872,Pera Esports,0.6666666666666666
797873,FORZE,0.3333333333333333
797873,Preasy Esport,0.3333333333333333
797874,Heroic,0.3333333333333333
797874,IKLA,0.3333333333333333
797875,Entropiq,0.3333333333333333
797875,sYnck,0.3333333333333333
797876,9Pandas,0.6666666666666666
797876,SAW,0.6666666666666666
797878,Fnatic,0.6666666666666666
797878,Virtus.pro,0.6666666666666666
797879,Team 3DMAX,0.3333333333333333
797879,Zero Tenacity,0.3333333333333333
797880,BIG,0.3333333333333333
797880,Nexus Gaming,0.3333333333333333
797881,ECSTATIC,0.3333333333333333
797881,Permitta Esports,0.3333333333333333
798969,DXA Esports,0.5
798969,Mindfreak,0.5
799131,Flamengo Esports,0.0
799131,Galorys,0.0
799132,Case Esports,0.0
799132,adalYamigos,0.0
799363,Grayhound Gaming,0.6666666666666666
799363,Mindfreak,0.6666666666666666
799496,GR Gaming,0.5
799496,The Huns Esports,0.5
799585,New Happy,0.6666666666666666
799585,Rare Atom,0.6666666666666666
